ID,Length,NGN
"NW_020168740.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2303, whole genome shotgun sequence",4350,305
"NW_020168741.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2306, whole genome shotgun sequence",4436,46
"NW_020168742.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2309, whole genome shotgun sequence",4325,393
"NW_020168743.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2310, whole genome shotgun sequence",4812,77
"NW_020168744.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2311, whole genome shotgun sequence",4907,391
"NW_020168745.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2312, whole genome shotgun sequence",4625,608
"NW_020168746.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2313, whole genome shotgun sequence",4559,450
"NW_020168747.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2314, whole genome shotgun sequence",5104,457
"NW_020168748.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2315, whole genome shotgun sequence",4317,353
"NW_020168749.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2316, whole genome shotgun sequence",4535,404
"NW_020168750.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2317, whole genome shotgun sequence",5885,755
"NW_020168751.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2320, whole genome shotgun sequence",4299,384
"NW_020168752.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2322, whole genome shotgun sequence",5902,142
"NW_020168753.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2323, whole genome shotgun sequence",4294,424
"NW_020168754.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2324, whole genome shotgun sequence",4293,325
"NW_020168755.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2325, whole genome shotgun sequence",4544,288
"NW_020168756.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2327, whole genome shotgun sequence",4286,378
"NW_020168757.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2328, whole genome shotgun sequence",4284,312
"NW_020168758.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2329, whole genome shotgun sequence",4501,393
"NW_020168759.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2330, whole genome shotgun sequence",4703,172
"NW_020168760.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2331, whole genome shotgun sequence",4277,229
"NW_020168761.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2332, whole genome shotgun sequence",4276,424
"NW_020168762.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2335, whole genome shotgun sequence",4447,264
"NW_020168763.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2336, whole genome shotgun sequence",8023,60
"NW_020168764.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2337, whole genome shotgun sequence",4476,96
"NW_020168765.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2338, whole genome shotgun sequence",4442,494
"NW_020168766.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2339, whole genome shotgun sequence",5224,445
"NW_020168767.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2340, whole genome shotgun sequence",4356,320
"NW_020168768.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2342, whole genome shotgun sequence",4248,274
"NW_020168769.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2344, whole genome shotgun sequence",4633,324
"NW_020168770.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2345, whole genome shotgun sequence",4447,309
"NW_020168771.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2348, whole genome shotgun sequence",4230,475
"NW_020168772.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2349, whole genome shotgun sequence",5037,19
"NW_020168773.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2357, whole genome shotgun sequence",4198,456
"NW_020168774.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2360, whole genome shotgun sequence",4828,418
"NW_020168775.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2362, whole genome shotgun sequence",4181,340
"NW_020168776.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2364, whole genome shotgun sequence",4648,609
"NW_020168777.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2367, whole genome shotgun sequence",4523,54
"NW_020168778.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2368, whole genome shotgun sequence",4165,424
"NW_020168779.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2370, whole genome shotgun sequence",4504,466
"NW_020168780.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2372, whole genome shotgun sequence",4155,497
"NW_020168781.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2374, whole genome shotgun sequence",5111,620
"NW_020168782.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2376, whole genome shotgun sequence",5519,130
"NW_020168783.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2377, whole genome shotgun sequence",4603,52
"NW_020168784.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2378, whole genome shotgun sequence",4725,323
"NW_020168785.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2379, whole genome shotgun sequence",6297,115
"NW_020168786.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2381, whole genome shotgun sequence",4117,385
"NW_020168787.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2383, whole genome shotgun sequence",4115,337
"NW_020168788.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2384, whole genome shotgun sequence",4115,370
"NW_020168789.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2385, whole genome shotgun sequence",5005,376
"NW_020168790.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2387, whole genome shotgun sequence",4383,48
"NW_020168791.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2390, whole genome shotgun sequence",4094,408
"NW_020168792.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2394, whole genome shotgun sequence",4829,484
"NW_020168793.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2396, whole genome shotgun sequence",4317,453
"NW_020168794.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2397, whole genome shotgun sequence",4408,338
"NW_020168795.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2410, whole genome shotgun sequence",4051,529
"NW_020168796.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2412, whole genome shotgun sequence",5024,462
"NW_020168797.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2413, whole genome shotgun sequence",4040,668
"NW_020168798.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2414, whole genome shotgun sequence",4034,472
"NW_020168799.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2418, whole genome shotgun sequence",4563,270
"NW_020168800.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2422, whole genome shotgun sequence",4008,464
"NW_020168801.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2424, whole genome shotgun sequence",4099,264
"NW_020168802.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2428, whole genome shotgun sequence",4402,363
"NW_020168803.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2431, whole genome shotgun sequence",3982,318
"NW_020168804.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2432, whole genome shotgun sequence",3981,680
"NW_020168805.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2434, whole genome shotgun sequence",3979,239
"NW_020168806.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2439, whole genome shotgun sequence",4603,117
"NW_020168807.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2444, whole genome shotgun sequence",4435,491
"NW_020168808.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2446, whole genome shotgun sequence",3945,407
"NW_020168809.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2447, whole genome shotgun sequence",3942,37
"NW_020168810.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2449, whole genome shotgun sequence",3940,214
"NW_020168811.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2453, whole genome shotgun sequence",4227,378
"NW_020168812.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2454, whole genome shotgun sequence",3927,409
"NW_020168813.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2458, whole genome shotgun sequence",3915,303
"NW_020168814.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2459, whole genome shotgun sequence",3910,820
"NW_020168815.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2460, whole genome shotgun sequence",4157,63
"NW_020168816.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2462, whole genome shotgun sequence",3907,484
"NW_020168817.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2463, whole genome shotgun sequence",4005,106
"NW_020168818.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2465, whole genome shotgun sequence",3900,247
"NW_020168819.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2468, whole genome shotgun sequence",4415,606
"NW_020168820.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2469, whole genome shotgun sequence",4383,148
"NW_020168821.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2471, whole genome shotgun sequence",25283,140
"NW_020168822.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2474, whole genome shotgun sequence",4171,392
"NW_020168823.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2475, whole genome shotgun sequence",4383,499
"NW_020168824.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2476, whole genome shotgun sequence",3879,323
"NW_020168825.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2478, whole genome shotgun sequence",3876,408
"NW_020168826.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2479, whole genome shotgun sequence",5622,179
"NW_020168827.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2481, whole genome shotgun sequence",3867,319
"NW_020168828.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2483, whole genome shotgun sequence",4520,258
"NW_020168829.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2486, whole genome shotgun sequence",3852,65
"NW_020168830.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2487, whole genome shotgun sequence",3851,383
"NW_020168831.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2489, whole genome shotgun sequence",4754,27
"NW_020168832.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2491, whole genome shotgun sequence",5921,19
"NW_020168833.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2493, whole genome shotgun sequence",4954,29
"NW_020168834.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2495, whole genome shotgun sequence",3830,418
"NW_020168835.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2498, whole genome shotgun sequence",5711,82
"NW_020168836.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2499, whole genome shotgun sequence",3827,387
"NW_020168837.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2500, whole genome shotgun sequence",3926,264
"NW_020168838.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2502, whole genome shotgun sequence",9499,29
"NW_020168839.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2503, whole genome shotgun sequence",3819,397
"NW_020168840.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2504, whole genome shotgun sequence",4486,224
"NW_020168841.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2508, whole genome shotgun sequence",3929,338
"NW_020168842.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2510, whole genome shotgun sequence",3923,354
"NW_020168843.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2511, whole genome shotgun sequence",3801,360
"NW_020168844.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2512, whole genome shotgun sequence",4133,372
"NW_020168845.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2517, whole genome shotgun sequence",3784,510
"NW_020168846.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2522, whole genome shotgun sequence",3775,423
"NW_020168847.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2523, whole genome shotgun sequence",7089,41
"NW_020168848.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2525, whole genome shotgun sequence",4192,223
"NW_020168849.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2527, whole genome shotgun sequence",3763,247
"NW_020168850.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2528, whole genome shotgun sequence",3759,218
"NW_020168851.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2530, whole genome shotgun sequence",3756,238
"NW_020168852.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2531, whole genome shotgun sequence",4027,319
"NW_020168853.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2532, whole genome shotgun sequence",4126,117
"NW_020168854.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2533, whole genome shotgun sequence",4101,390
"NW_020168855.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2535, whole genome shotgun sequence",3744,459
"NW_020168856.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2536, whole genome shotgun sequence",4451,267
"NW_020168857.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2538, whole genome shotgun sequence",4328,55
"NW_020168858.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2540, whole genome shotgun sequence",3737,243
"NW_020168859.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_2543, whole genome shotgun sequence",4078,48
